Order_ID,Component_ID,Vendor_ID,Route_ID,Order_Date,Contractual_Delivery_Date,Actual_Delivery_Date,Delivered_Qty,Ordered_Qty,Price_per_Unit,Committed_Lead_Days,Actual_Lead_Days,Shortfall,Shortfall_flag,Delay_Indicator,Source,Destination,Mode,Avg_Transit_Days,Weather_Disruption_Index,Route Risk Score,Backup Route Availability,Peak_Congestion_Indicator,vendor_id,vendor_name,Reliability_score,avg_lead_days,past_incident_count,Quality_Rejection_Rate (%),Supplier_Dependency_Index,collaboration_tenure
O2160,C04,V014,R016,31-08-2007,07-10-2007,02-10-2007,487,568,65.2,37,32,81,1,0,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V014,Xi Exports,85,3,1,2.3,40,6
O2161,C02,V015,R002,01-09-2007,12-10-2007,30-10-2007,155,750,12.75,41,59,595,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O2162,C05,V005,R007,01-09-2007,02-10-2007,15-10-2007,285,554,37,31,44,269,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O2163,C05,V003,R022,02-09-2007,21-10-2007,18-10-2007,50,192,37,49,46,142,1,0,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2164,C03,V003,R010,02-09-2007,26-10-2007,18-10-2007,134,136,88,54,46,2,1,0,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2165,C03,V009,R012,05-09-2007,16-10-2007,15-10-2007,226,750,88,41,40,524,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V009,Iota Traders,64,6,1,8.1,80,1
O2166,C03,V001,R021,06-09-2007,11-09-2007,11-10-2007,181,638,88,5,35,457,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2167,C04,V008,R009,06-09-2007,16-10-2007,17-10-2007,93,224,65.2,40,41,131,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O2168,C05,V011,R015,06-09-2007,29-09-2007,07-10-2007,50,171,37,23,31,121,1,1,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O2169,C01,V010,R012,09-09-2007,20-09-2007,25-09-2007,109,314,25.5,11,16,205,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O2170,C05,V015,R008,09-09-2007,15-11-2007,07-11-2007,368,407,37,67,59,39,1,0,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O2171,C03,V002,R029,09-09-2007,29-10-2007,30-10-2007,50,116,88,50,51,66,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O2172,C04,V002,R026,12-09-2007,25-10-2007,13-11-2007,160,337,65.2,43,62,177,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O2173,C04,V001,R019,15-09-2007,21-09-2007,19-10-2007,50,523,65.2,6,34,473,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2174,C05,V015,R011,16-09-2007,21-09-2007,21-09-2007,192,750,37,5,5,558,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V015,Omicron Co.,81,3,0,4.4,69,7
O2175,C01,V012,R013,17-09-2007,21-10-2007,10-11-2007,50,107,25.5,34,54,57,1,1,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O2176,C01,V013,R012,18-09-2007,18-11-2007,16-11-2007,138,223,25.5,61,59,85,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2177,C02,V001,R020,20-09-2007,14-11-2007,04-12-2007,184,366,12.75,55,75,182,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V001,Alpha Metals,81,3,1,2.6,49,6
O2178,C05,V002,R007,21-09-2007,30-09-2007,28-10-2007,110,336,37,9,37,226,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O2179,C05,V005,R020,22-09-2007,17-11-2007,05-12-2007,609,750,37,56,74,141,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V005,Epsilon Corp,68,10,1,5,70,1
O2180,C05,V004,R018,23-09-2007,26-10-2007,19-11-2007,362,750,37,33,57,388,1,1,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V004,Delta Traders,92,3,2,1,35,3
O2181,C03,V006,R021,23-09-2007,29-10-2007,28-10-2007,50,386,88,36,35,336,1,0,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V006,Zeta Imports,87,7,1,6,66,2
O2182,C02,V013,R015,23-09-2007,10-11-2007,09-12-2007,50,206,12.75,48,77,156,1,1,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2183,C01,V003,R010,23-09-2007,26-10-2007,10-11-2007,59,279,25.5,33,48,220,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2184,C03,V003,R020,24-09-2007,04-11-2007,26-11-2007,138,224,88,41,63,86,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V003,Gamma Goods,71,8,1,4.7,47,7
O2185,C01,V010,R001,24-09-2007,08-10-2007,29-09-2007,96,145,25.5,14,5,49,1,0,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O2186,C05,V015,R025,26-09-2007,04-11-2007,04-12-2007,61,636,37,39,69,575,1,1,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O2187,C03,V005,R008,27-09-2007,05-10-2007,28-10-2007,50,219,88,8,31,169,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O2188,C05,V011,R026,28-09-2007,09-11-2007,17-11-2007,50,714,37,42,50,664,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O2189,C03,V003,R003,29-09-2007,20-11-2007,30-11-2007,50,310,88,52,62,260,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2190,C05,V013,R018,30-09-2007,07-11-2007,22-11-2007,50,482,37,38,53,432,1,1,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2191,C05,V010,R014,30-09-2007,28-10-2007,23-10-2007,217,750,37,28,23,533,1,0,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O2192,C02,V006,R005,30-09-2007,23-11-2007,18-11-2007,50,315,12.75,54,49,265,1,0,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V006,Zeta Imports,87,7,1,6,66,2
O2193,C02,V001,R015,02-10-2007,13-10-2007,10-10-2007,65,740,12.75,11,8,675,1,0,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2194,C02,V014,R010,04-10-2007,22-10-2007,21-11-2007,50,429,12.75,18,48,379,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V014,Xi Exports,85,3,1,2.3,40,6
O2195,C03,V015,R020,05-10-2007,02-12-2007,23-12-2007,106,131,88,58,79,25,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V015,Omicron Co.,81,3,0,4.4,69,7
O2196,C02,V005,R025,05-10-2007,09-12-2007,03-12-2007,139,417,12.75,65,59,278,1,0,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O2197,C02,V009,R020,05-10-2007,02-11-2007,17-11-2007,97,292,12.75,28,43,195,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V009,Iota Traders,64,6,1,8.1,80,1
O2198,C02,V001,R001,05-10-2007,06-11-2007,19-11-2007,50,160,12.75,32,45,110,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2199,C02,V007,R002,06-10-2007,17-11-2007,28-11-2007,141,144,12.75,42,53,3,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V007,Eta Vendors,92,4,1,2.4,51,2
O2200,C02,V005,R014,07-10-2007,18-10-2007,05-11-2007,50,528,12.75,11,29,478,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V005,Epsilon Corp,68,10,1,5,70,1
O2201,C02,V002,R022,07-10-2007,19-10-2007,06-11-2007,73,201,12.75,12,30,128,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V002,Beta Supplies,76,9,4,4.2,64,1
O2202,C03,V013,R011,07-10-2007,19-10-2007,09-11-2007,140,347,88,12,33,207,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V013,Nu Logistics,77,6,3,6.5,77,5
O2203,C05,V001,R023,08-10-2007,28-10-2007,23-10-2007,279,289,37,20,15,10,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2204,C05,V013,R027,10-10-2007,08-11-2007,30-11-2007,50,50,37,29,51,0,0,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2205,C04,V005,R028,11-10-2007,17-10-2007,04-11-2007,53,750,65.2,6,24,697,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O2206,C05,V015,R020,12-10-2007,22-10-2007,23-10-2007,191,750,37,10,11,559,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V015,Omicron Co.,81,3,0,4.4,69,7
O2207,C02,V001,R027,12-10-2007,09-12-2007,04-12-2007,50,719,12.75,58,53,669,1,0,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2208,C03,V006,R020,13-10-2007,23-11-2007,21-12-2007,50,117,88,41,69,67,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V006,Zeta Imports,87,7,1,6,66,2
O2209,C05,V015,R019,14-10-2007,01-12-2007,01-12-2007,50,750,37,48,48,700,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O2210,C02,V015,R028,14-10-2007,10-11-2007,12-11-2007,50,332,12.75,27,29,282,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O2211,C02,V013,R026,15-10-2007,03-12-2007,18-12-2007,50,216,12.75,49,64,166,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2212,C03,V008,R004,16-10-2007,06-11-2007,01-12-2007,435,722,88,21,46,287,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O2213,C05,V003,R010,16-10-2007,10-11-2007,22-11-2007,92,103,37,25,37,11,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2214,C05,V004,R022,16-10-2007,21-10-2007,03-11-2007,740,750,37,5,18,10,1,1,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V004,Delta Traders,92,3,2,1,35,3
O2215,C01,V003,R007,17-10-2007,15-12-2007,11-12-2007,50,343,25.5,59,55,293,1,0,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O2216,C04,V003,R025,17-10-2007,16-12-2007,07-12-2007,92,196,65.2,60,51,104,1,0,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2217,C05,V005,R006,20-10-2007,11-12-2007,18-12-2007,255,362,37,52,59,107,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O2218,C02,V005,R005,21-10-2007,17-11-2007,14-12-2007,50,750,12.75,27,54,700,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V005,Epsilon Corp,68,10,1,5,70,1
O2219,C02,V001,R003,23-10-2007,05-12-2007,15-12-2007,50,115,12.75,43,53,65,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V001,Alpha Metals,81,3,1,2.6,49,6
O2220,C01,V007,R018,24-10-2007,15-11-2007,06-12-2007,78,275,25.5,22,43,197,1,1,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O2221,C02,V005,R002,26-10-2007,03-11-2007,03-11-2007,267,288,12.75,8,8,21,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O2222,C05,V004,R019,26-10-2007,16-11-2007,05-12-2007,377,579,37,21,40,202,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V004,Delta Traders,92,3,2,1,35,3
O2223,C05,V002,R022,27-10-2007,21-12-2007,18-12-2007,171,323,37,55,52,152,1,0,Delhi,Bangalore,Flight,2,1,1.2,Yes,Low,V002,Beta Supplies,76,9,4,4.2,64,1
O2224,C05,V012,R012,28-10-2007,22-11-2007,10-12-2007,516,750,37,25,43,234,1,1,Indore,Bangalore,Train,3,2,2.2,No,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O2225,C01,V008,R006,01-11-2007,21-11-2007,26-11-2007,50,362,25.5,20,25,312,1,1,Jaipur,Bangalore,Flight,2,0.7,1.1,Yes,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O2226,C02,V013,R002,03-11-2007,05-12-2007,14-12-2007,50,282,12.75,32,41,232,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O2227,C01,V015,R029,04-11-2007,17-11-2007,15-11-2007,100,437,25.5,13,11,337,1,0,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O2228,C01,V012,R028,04-11-2007,28-12-2007,06-01-2008,50,99,25.5,54,63,49,1,1,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V012,Mu Materials,50,11,5,6.7,80,4
O2229,C05,V004,R026,05-11-2007,12-11-2007,18-11-2007,50,173,37,7,13,123,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O2230,C04,V001,R030,05-11-2007,11-11-2007,16-11-2007,277,750,65.2,6,11,473,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2231,C02,V005,R027,06-11-2007,21-11-2007,09-12-2007,95,195,12.75,15,33,100,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O2232,C04,V013,R020,07-11-2007,30-12-2007,15-01-2008,120,239,65.2,53,69,119,1,1,Amritsar,Bangalore,Train,4,3,3.5,No,High,V013,Nu Logistics,77,6,3,6.5,77,5
O2233,C02,V007,R007,07-11-2007,29-12-2007,27-12-2007,50,344,12.75,52,50,294,1,0,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O2234,C03,V008,R004,08-11-2007,30-12-2007,19-01-2008,50,367,88,52,72,317,1,1,Hyderabad,Bangalore,Train,3,1.8,2.1,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O2235,C04,V005,R021,09-11-2007,08-12-2007,02-01-2008,211,750,65.2,29,54,539,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O2236,C01,V014,R018,11-11-2007,16-11-2007,13-12-2007,50,401,25.5,5,32,351,1,1,Rajkot,Bangalore,Train,4,2.2,2.5,No,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O2237,C04,V003,R030,11-11-2007,19-12-2007,10-01-2008,316,750,65.2,38,60,434,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O2238,C03,V011,R014,13-11-2007,12-01-2008,20-01-2008,50,323,88,60,68,273,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
O2239,C04,V010,R017,14-11-2007,27-11-2007,24-11-2007,210,518,65.2,13,10,308,1,0,Mysore,Bangalore,Flight,2,0.6,1,No,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O2240,C01,V013,R001,14-11-2007,27-11-2007,23-12-2007,50,216,25.5,13,39,166,1,1,Mumbai,Bangalore,Lorry,4,2.4,3.1,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2241,C05,V013,R019,15-11-2007,23-12-2007,09-01-2008,50,414,37,38,55,364,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2242,C04,V004,R029,19-11-2007,10-12-2007,15-12-2007,236,281,65.2,21,26,45,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O2243,C04,V010,R014,20-11-2007,01-01-2008,01-01-2008,227,750,65.2,42,42,523,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V010,Kappa Goods,63,8,4,6.1,86,2
O2244,C04,V004,R009,21-11-2007,05-12-2007,15-12-2007,81,215,65.2,14,24,134,1,1,Surat,Bangalore,Train,4,2.1,2.5,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O2245,C03,V013,R010,21-11-2007,21-12-2007,22-12-2007,50,75,88,30,31,25,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V013,Nu Logistics,77,6,3,6.5,77,5
O2246,C04,V014,R014,22-11-2007,11-01-2008,13-01-2008,164,528,65.2,50,52,364,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V014,Xi Exports,85,3,1,2.3,40,6
O2247,C04,V005,R030,22-11-2007,04-12-2007,14-12-2007,50,133,65.2,12,22,83,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V005,Epsilon Corp,68,10,1,5,70,1
O2248,C03,V008,R007,24-11-2007,08-12-2007,05-12-2007,50,171,88,14,11,121,1,0,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O2249,C02,V007,R011,25-11-2007,10-12-2007,18-12-2007,50,189,12.75,15,23,139,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V007,Eta Vendors,92,4,1,2.4,51,2
O2250,C02,V013,R023,25-11-2007,27-12-2007,20-12-2007,50,310,12.75,32,25,260,1,0,Chennai,Bangalore,Train,4,1.9,2.1,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2251,C04,V012,R012,27-11-2007,04-01-2008,28-12-2007,60,630,65.2,38,31,570,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O2252,C03,V008,R019,27-11-2007,26-01-2008,02-02-2008,50,556,88,60,67,506,1,1,Coimbatore,Bangalore,Lorry,3,2.3,2.6,No,Medium,V008,Theta Supplies,72,3,0,4.3,35,4
O2253,C03,V013,R013,28-11-2007,12-01-2008,05-01-2008,50,346,88,45,38,296,1,0,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2254,C05,V015,R028,28-11-2007,07-12-2007,06-12-2007,634,750,37,9,8,116,1,0,Bhopal,Bangalore,Flight,2,0.9,1.2,Yes,Low,V015,Omicron Co.,81,3,0,4.4,69,7
O2255,C03,V004,R030,29-11-2007,27-01-2008,02-02-2008,255,331,88,59,65,76,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V004,Delta Traders,92,3,2,1,35,3
O2256,C04,V004,R014,29-11-2007,04-12-2007,27-12-2007,50,750,65.2,5,28,700,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V004,Delta Traders,92,3,2,1,35,3
O2257,C02,V010,R007,29-11-2007,03-01-2008,07-01-2008,416,605,12.75,35,39,189,1,1,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O2258,C05,V003,R027,30-11-2007,23-01-2008,11-02-2008,266,364,37,54,73,98,1,1,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O2259,C04,V014,R016,30-11-2007,15-01-2008,29-01-2008,50,240,65.2,46,60,190,1,1,Jodhpur,Bangalore,Lorry,4,2.6,3.3,No,High,V014,Xi Exports,85,3,1,2.3,40,6
O2260,C05,V002,R012,03-12-2007,02-01-2008,23-12-2007,50,382,37,30,20,332,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O2261,C02,V002,R020,04-12-2007,03-01-2008,27-12-2007,178,227,12.75,30,23,49,1,0,Amritsar,Bangalore,Train,4,3,3.5,No,High,V002,Beta Supplies,76,9,4,4.2,64,1
O2262,C03,V014,R029,04-12-2007,12-12-2007,31-12-2007,50,491,88,8,27,441,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V014,Xi Exports,85,3,1,2.3,40,6
O2263,C03,V013,R027,04-12-2007,08-01-2008,05-01-2008,50,59,88,35,32,9,1,0,Pune,Bangalore,Lorry,4,2.1,2.6,Yes,Medium,V013,Nu Logistics,77,6,3,6.5,77,5
O2264,C02,V011,R013,05-12-2007,23-01-2008,27-01-2008,133,145,12.75,49,53,12,1,1,Thane,Bangalore,Lorry,4,2.5,2.9,No,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O2265,C02,V002,R015,05-12-2007,27-12-2007,17-12-2007,178,750,12.75,22,12,572,1,0,Nashik,Bangalore,Train,3,1.7,2.1,No,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O2266,C03,V010,R011,06-12-2007,25-12-2007,29-12-2007,50,360,88,19,23,310,1,1,Patna,Bangalore,Lorry,5,3.1,3.7,No,High,V010,Kappa Goods,63,8,4,6.1,86,2
O2267,C01,V012,R012,07-12-2007,22-01-2008,17-01-2008,95,371,25.5,46,41,276,1,0,Indore,Bangalore,Train,3,2,2.2,No,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O2268,C05,V015,R021,09-12-2007,19-01-2008,19-01-2008,393,750,37,41,41,357,1,1,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O2269,C05,V003,R014,10-12-2007,02-02-2008,23-01-2008,228,723,37,54,44,495,1,0,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V003,Gamma Goods,71,8,1,4.7,47,7
O2270,C01,V001,R002,14-12-2007,25-01-2008,01-02-2008,62,196,25.5,42,49,134,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V001,Alpha Metals,81,3,1,2.6,49,6
O2271,C03,V003,R029,15-12-2007,27-01-2008,19-01-2008,50,750,88,43,35,700,1,0,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V003,Gamma Goods,71,8,1,4.7,47,7
O2272,C05,V001,R005,16-12-2007,24-01-2008,11-02-2008,50,223,37,39,57,173,1,1,Ahmedabad,Bangalore,Lorry,4,2.2,2.8,Yes,High,V001,Alpha Metals,81,3,1,2.6,49,6
O2273,C02,V015,R024,16-12-2007,08-02-2008,11-02-2008,159,163,12.75,54,57,4,1,1,Hyderabad,Bangalore,Lorry,4,2.3,2.8,Yes,Medium,V015,Omicron Co.,81,3,0,4.4,69,7
O2274,C02,V011,R008,17-12-2007,19-01-2008,18-02-2008,289,750,12.75,33,63,461,1,1,Bhopal,Bangalore,Lorry,3,2,2.6,Yes,Medium,V011,Lambda Ltd.,71,5,0,1.5,58,5
O2275,C05,V002,R026,17-12-2007,14-01-2008,22-01-2008,86,271,37,28,36,185,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V002,Beta Supplies,76,9,4,4.2,64,1
O2276,C03,V014,R003,18-12-2007,29-12-2007,11-01-2008,574,750,88,11,24,176,1,1,Chennai,Bangalore,Flight,1,0.9,1.3,Yes,Low,V014,Xi Exports,85,3,1,2.3,40,6
O2277,C04,V005,R010,18-12-2007,08-01-2008,25-01-2008,294,750,65.2,21,38,456,1,1,Lucknow,Bangalore,Flight,2,1,1.5,Yes,Low,V005,Epsilon Corp,68,10,1,5,70,1
O2278,C02,V007,R026,19-12-2007,08-02-2008,20-02-2008,80,294,12.75,51,63,214,1,1,Jaipur,Bangalore,Train,4,2,2.4,Yes,Medium,V007,Eta Vendors,92,4,1,2.4,51,2
O2279,C04,V014,R014,19-12-2007,04-02-2008,26-02-2008,50,715,65.2,47,69,665,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V014,Xi Exports,85,3,1,2.3,40,6
O2280,C02,V006,R002,21-12-2007,19-02-2008,18-03-2008,54,273,12.75,60,88,219,1,1,Delhi,Bangalore,Train,3,2.1,2.6,Yes,Low,V006,Zeta Imports,87,7,1,6,66,2
O2281,C05,V010,R030,21-12-2007,09-01-2008,13-01-2008,94,750,37,19,23,656,1,1,Lucknow,Bangalore,Train,4,2.2,2.5,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O2282,C03,V012,R021,22-12-2007,09-01-2008,08-01-2008,50,339,88,18,17,289,1,0,Mumbai,Bangalore,Train,3,2.2,2.9,Yes,Medium,V012,Mu Materials,50,11,5,6.7,80,4
O2283,C05,V001,R029,22-12-2007,28-01-2008,03-02-2008,105,243,37,37,43,138,1,1,Surat,Bangalore,Lorry,4,2.4,2.9,Yes,Medium,V001,Alpha Metals,81,3,1,2.6,49,6
O2284,C03,V007,R017,23-12-2007,19-02-2008,10-03-2008,50,377,88,58,78,327,1,1,Mysore,Bangalore,Flight,2,0.6,1,No,Low,V007,Eta Vendors,92,4,1,2.4,51,2
O2285,C04,V010,R007,25-12-2007,20-02-2008,11-02-2008,391,750,65.2,57,48,359,1,0,Pune,Bangalore,Train,3,1.9,2.4,Yes,Medium,V010,Kappa Goods,63,8,4,6.1,86,2
O2286,C05,V008,R014,26-12-2007,15-01-2008,10-02-2008,50,520,37,20,46,470,1,1,Vijayawada,Bangalore,Flight,2,0.8,1,No,Low,V008,Theta Supplies,72,3,0,4.3,35,4
O2287,C05,V011,R025,26-12-2007,08-01-2008,09-01-2008,55,750,37,13,14,695,1,1,Ahmedabad,Bangalore,Flight,2,0.7,1.1,Yes,Low,V011,Lambda Ltd.,71,5,0,1.5,58,5
